	T-cell	Cancer-1	Cancer-2	Myeloid-1	Cancer-3	Cancer-4	Oligo	Cancer-5	Myeloid-2	Myeloid-3	Myeloid-4	Cancer-6	Giant Cell Cancer	Cycling	Vasculature-2	Other Immune-1	Vasculature-2.1	Other Immune-2
SDS	0.0	6.743459645447986e-05	0.0	0.0	3.2024663444487096e-05	0.00017461835604587643	0.0	6.294047044686803e-05	0.001978721533934036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFI6	0.0003503852300377005	0.001512881693328642	6.970441799621797e-05	0.0003415211155994954	0.0	0.0008494690151307263	0.000883375773587821	0.0009667242073654598	0.0004833805302491679	0.000344633311795523	5.534437686775668e-05	0.0	0.001325680018356658	0.0004061206203731205	0.00016415878611658754	4.63900769646909e-06	0.0011367106909335126	4.214352411450785e-05
GRIK3	0.0	0.0020323072306304233	0.0015057679704875847	0.0	2.4257609842868084e-05	0.00047880874290071593	0.0	0.000236807472637849	0.0	0.0	0.0	0.0002528682773258705	0.0	0.000258705060200607	0.0	9.437143152172423e-05	0.0	0.0
LHFPL2	0.0	0.0002656072687587719	1.9420295602952164e-05	0.002556267635763228	0.0009789255105879982	0.0007914441312887905	7.527187697505554e-05	4.9216010127210984e-05	0.001178586824370978	5.876211935844598e-05	0.0	0.00020848721309447656	0.001135715591351309	0.00024277236595157494	0.0001619045883403231	0.0	0.000261420453871833	1.8215263975377362e-05
AC007342.5	0.00015354719425877877	0.0	2.293286015142933e-06	0.0	0.0	0.0	4.700254523251576e-06	0.0	0.0	0.0	0.0008707065316513389	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APOBEC3H	0.0008070201603889206	0.0	0.0	3.5071719448728176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034110018995729235	9.584588221360326e-06	0.0	0.0	0.0
PPP1R12B	0.00012822106857002632	0.0002451225215605047	0.0006820878209322924	7.528604473768247e-05	0.0002890933775293243	9.226034701196733e-05	0.0008386554240105748	0.0001568472321504831	3.203152112244245e-05	0.0	0.00048391313880597614	0.0008402114053850396	0.0	0.0006166379609005704	0.003343639999176188	3.917018352494143e-05	0.0	0.0001201590524755236
TMCC3	2.3624851094280294e-05	0.00016678044935339602	2.719456580422449e-05	0.0006936935845096502	0.00016716638579810324	7.311488041278424e-05	0.0014173189128125485	0.0	0.0003780187888268419	0.00021548529770006148	0.0018008549734712894	4.646706595436737e-05	0.0	0.00013485705928293788	0.0	1.0873618000806182e-05	0.0012057885392900626	0.0
CEACAM4	0.0	0.0	0.0	2.5848945011406097e-05	0.0	0.0	0.0	0.0	0.0003380367513023711	0.0	0.0018910430092474733	0.0	0.0	0.0	0.0	4.548228553675065e-05	0.0	0.0
PROM1	0.0	0.0004528824648001117	2.7010599190621847e-05	0.0	0.001867186175466362	0.0	0.0	0.00048224721230711025	0.0	0.0	0.0	0.0	0.0	5.312862741026994e-05	0.0	0.0	0.0007062057131112709	0.0011491800018917507
CTTNBP2	0.0	0.0002013573245663504	0.0024414043063964532	0.0009647841298931286	9.042604591735497e-05	0.00027083807546366496	0.0011129040318918213	6.570074014228094e-05	0.0	0.0	0.0	0.0004329557613215017	0.00010068415701327638	0.0	6.536906904677884e-05	0.00018192465214527233	6.652315546421721e-05	0.0007132130435073996
MLKL	0.00047391685319224836	0.0	0.0	0.0003222884644364427	0.0	0.0	2.0949787226016415e-05	0.0	0.0008681200717551769	0.0	0.0006351119652810906	0.0	0.0002107824971980845	7.056490267634262e-05	0.0	0.0007772023854257481	0.0010711997504256883	0.0007209380190177893
ABCA1	0.0	0.0006582891005651606	0.00029207311464658477	0.0008575522545265794	0.0025948387117439753	0.0012732977973742353	0.0003784587311572083	0.0012961317275597382	0.001315388272219926	8.893013630089936e-05	0.00025857991608095176	2.031864599880931e-05	0.0002876021569880832	0.0	0.00018437709482227566	0.0	0.0001224741527966474	0.0006021000541861299
AC011472.2	0.0	5.800598062377638e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.2879535117434286e-05	0.0	0.0017384018433264173	0.0	0.0	0.0	1.1396629667429043e-05	0.0	0.0	0.00010082959074109648
FAM102A	0.001149366755443785	9.920406785237721e-05	0.0002475442015872699	0.0	0.000663336556687903	0.0005542308603681311	0.0016994662988131413	0.0006928113247521405	0.0	0.0	0.0	1.863747058959244e-08	0.00023983037780687323	8.841660207512807e-06	0.0	0.00014446451456211857	0.0	0.00021962854734598375
MASP1	0.0	0.0008606001690058371	0.0015015766282502278	0.0	0.0	0.0	0.0	0.0019275757216027974	0.0	0.0	0.0	0.0	6.782148084059523e-05	0.0	0.0	9.861312261826302e-05	0.0	0.0
FAT3	0.0	0.001967350732400104	0.00045726614091211467	0.0	0.0	1.3075825536824197e-05	0.0	0.0005873049620961461	0.0	0.0	0.0	0.0005529231746750347	1.0911364050374302e-06	0.0006254743032270538	4.644486680286474e-05	3.7600590412614685e-05	0.0	0.0
MRC2	0.0	0.00126316053752238	0.0	0.0007802304537547844	0.0012114487005996585	0.0019198425569537866	0.0	0.0014814063549579086	7.245344013177146e-05	0.0	0.0	0.0	0.0026456148068304194	0.00012169504257461104	0.00021793481965454352	0.0	0.0	0.0
HRH2	3.6215064240177215e-05	0.0	0.0	0.00038153193285468955	0.0	0.0	0.0	1.1016318819158205e-05	0.0012139262722217323	0.0	0.0015632950647905214	9.712306847615371e-05	0.0004896198415042151	0.0	0.0005482672479671911	0.0	0.0	1.1617539406718767e-05
LINC01480	0.0	0.0	0.0	0.0015982440164850821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024677174404542004	0.0	0.0
DNAJC6	0.0	5.913573715726777e-05	0.000620771812021649	0.0	0.0003801358216821416	0.00039433743144211633	0.0027064797809148618	3.5569802641591616e-05	0.0	0.0	0.0	0.001658806396228263	0.0	0.0	0.0	7.776347128066463e-06	0.0	0.0
PGK1	0.0009546285709812847	0.001233078289485502	0.000728829102918809	0.000577627046460818	0.004787190781654163	0.0013227760207700525	0.00069751293374372	0.0013588380656819824	0.0015448874057729068	0.001127490525595641	0.0009970213405775114	0.0008754179750905268	0.001890301195149239	0.0011154860858600174	0.0001578566340208873	0.00011973186447786712	0.0007564513130535823	0.0006817786646229745
RARRES2	0.0	0.0004181430827027236	0.0	0.0	0.0007391252905502449	0.001033858153189829	0.0	0.0014619680549401537	0.0	0.0	0.0	0.0	0.0012195357016911695	0.0005787325100504024	0.0006271593943572023	0.0	0.0	0.0
TMIGD2	0.0005201317204088537	0.0	4.978818878697193e-05	0.0003862542214044447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.471779030565583e-05	0.0	0.00032727442074789156
KCNQ3	0.0	3.0910410014344864e-05	0.0	0.002176835016924773	0.0002136423899458998	0.00014806096472640484	0.0	0.0	4.3286577003444257e-05	4.657483728542997e-05	0.0	0.0018120309095892388	4.808762315242576e-05	5.329866123955383e-05	0.0003193538172846698	0.0	9.35841786763733e-05	0.0
RAB27A	0.0010373894020088159	0.0	0.0	0.0	8.08830659816305e-05	0.0005276861926671492	0.0	0.00026985522847099727	0.0006877958233180581	0.0	0.0014617153541589274	7.848702222731109e-05	0.000989207649898017	0.0005516565975110286	0.00014653843104637306	0.00020214607474827975	0.00017880107961961174	0.0002869360405658247
PDE7A	0.0011641669905099444	3.527264921243164e-05	0.00033984158637009935	1.3287758535030523e-05	5.087269267254062e-05	8.525013333061119e-05	0.00011118207885288022	0.000520792972627247	0.00024013158010638918	0.00028726075212171876	0.0002183601150225054	0.0009004131171729726	0.0002905674365248859	0.0006961090294225424	1.4036463508399643e-05	0.0002677535380344459	2.4372661949213094e-05	0.00025217206827074664
IL12RB2	0.0005309298427605509	0.0	0.0	8.254454270824358e-06	0.0	0.0	0.0	0.0	3.349272085459845e-05	0.0	0.0	1.856875258201755e-05	0.0	0.00010985948146329403	0.0	0.0	0.0	3.6781498263106385e-05
IL13RA1	0.0	0.0003013732676563747	0.0	0.0018485257290238876	9.789102461407745e-05	0.0008787627705544378	8.266768482804293e-05	0.0008327921109018497	0.0015434611303817003	0.0010418700294896816	0.0007710326486434316	0.0	0.0015480378385513162	0.0	0.00017147750095154388	7.314401584339691e-05	0.0008853364360436637	0.0
ADGRL2	0.0	0.0007306336086413651	0.0	0.0	0.0024943311896766756	0.000824414801370741	0.0	2.656176909655968e-05	0.0	0.0	0.0	0.0002542047305191986	0.0006341577546648616	0.0003335636114356184	0.0005398825440498025	0.0	0.0019490895670102831	0.0
SIGIRR	0.0010719250802507922	0.0	0.0	0.00013750538988218438	0.0	0.0	0.0004260125401148514	0.0	0.0004769666960850234	0.0	1.3006135372625269e-05	0.0	1.8671034974057445e-05	0.0	0.00047187552456645675	0.0	0.0008507270953435508	0.000237998809248659
MYADM	0.0006506230550878369	0.0	0.00010292510414925424	4.8906807142327444e-05	0.000999083485320725	0.00048821013555447833	0.0007528401887320987	0.0006837784412240826	0.0	0.0029578020204295884	0.0008376509245127566	0.00019789287168840204	0.001046177731433919	0.00011328825667216561	0.0010188011801196511	0.0009491998900110709	0.0003900181152161594	0.0020184964459935887
IGHV3-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002448165875184072	0.0	0.0
NR2F2	0.0	0.00034714612950919135	0.0004098758402104142	0.0	0.0	0.0009864980502876798	0.0	0.0	0.0	0.0	0.0	0.0006958955409447411	0.0006197807122602878	1.9893305282779187e-05	0.004204119103834011	2.0295534163720886e-05	0.0005451039701320381	0.0
GPR37L1	0.0	0.0023222905261439564	0.001152393854603074	0.0	0.0	0.0	0.00023082062520693377	0.0009971977344271795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CA4	0.0	0.0	0.0	0.0	0.0	0.0002742618061143313	0.0	0.00023381276934586313	0.0	0.0	0.000999585943378966	8.684250622379065e-05	0.0	0.0	0.00044552277395592854	0.0	0.0010555039597780005	0.0
GCSAM	0.0003721102119256377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011676515909023014	8.348145873693748e-05	0.0	0.0	0.0	3.4555974006023246e-05	0.0	0.0004959318809579612	0.0	0.0001372246406024118
CD1A	2.8065317568555047e-05	0.0	0.0	0.0	0.0	0.0	1.0129111224785366e-05	0.0	0.0004034773129229251	0.0	0.0	0.0	3.7060369528385045e-05	0.00016075549734788038	0.0	3.6282475343100563e-05	0.0	0.0006866970677181884
NOVA1	0.0	0.0022682400174261932	0.002283554345071804	0.0	0.0009229048490229444	0.001233582233662512	0.0003121081228810897	0.0002901803866996493	0.0	0.0	0.0	0.001031440851897728	0.0	0.0004787681707894241	0.0	0.0	4.250075270488035e-05	0.0
FJX1	0.0	0.001271806227595739	0.0006150433205179982	0.0	0.0005657799545967786	0.0017424689315040387	3.770224087995156e-05	0.0008512035744038956	0.0	0.0	0.0	0.0003913240016706227	0.0	0.0	0.00020682288932713828	0.0	0.0003458088607008262	0.0
ZNF711	0.0	0.001095886149606529	0.0022483454830908548	5.2803726341621895e-05	0.000284975076640086	0.0	0.00012779177810580094	0.0006197845367494896	0.0	0.0	0.0	0.001938713690431899	0.0	0.0009827804503346213	0.0002743357768040633	1.7104668964491197e-05	0.0	5.462824496751107e-05
MCM4	9.936551801346057e-05	0.000925811740184607	0.0004564010529515316	0.00010751590386892181	0.0003625651237813208	0.00047264623797899606	0.00015844585896393463	0.00026053447340627114	0.0001423259079191225	0.0	0.0	0.0018015356767877705	0.001030697378884616	0.00407319103183743	0.0	0.0	9.028287994779113e-06	3.139905948075297e-05
AC007278.2	3.4283601660046976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001385646504623593	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASSF4	0.0	0.00037149856134873366	0.0007477445676517506	0.0019951609016696735	0.0	0.0010066687086832892	0.0009349262976133107	0.0015216722733847673	0.0014705525678556056	0.0	0.0	0.0	0.0	0.0	0.00036884543544784285	9.069408167612974e-06	1.9931018886863027e-05	0.0
TSHZ2	0.00020370029353203667	0.0006549671272234912	7.350218585699729e-05	0.0	0.0007845625774925219	0.0018012317468815747	0.0	0.0001244059147017346	0.0	0.0	0.0	0.0003060275422253388	0.00019128478127652222	0.0	0.0	0.00018338397115077342	0.00023413527742381987	0.0
CSPG4	0.0	0.0010790085358213628	0.0012025091678739195	0.0	0.001313360438049203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012720476089215658	0.0005110006783970926	0.002201527378015685	0.0	0.0	0.0
LRTM1	0.0003800704916096619	0.0	0.00025942154238336714	9.402316426695311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000372451211720045	0.0	0.0	0.0	5.347638931592058e-05	0.0010184920208907357	0.0	0.00013635036595654985
CSGALNACT1	0.0002804590936585997	0.0006937910147449019	0.00020970355820832323	0.0015173018626919565	3.4085370424301e-05	4.900638968143024e-05	0.0	0.0002988555835367562	0.0	3.887153840636044e-05	0.0005839545266841207	0.00022187076045755304	0.00020864504345402505	9.98513761702108e-06	3.423972578695233e-05	0.0004755429801405446	0.00043579615953621834	0.00013354553104375337
ADCY7	0.0007872603896684349	0.0	0.00017518732595918368	0.0015029462612277651	0.0	7.399110583827281e-05	0.0	4.117434767529874e-05	0.0010933907820866015	0.0	0.0002491128727637585	6.398335417207988e-05	7.311761528614058e-05	7.455777651299793e-05	0.0	0.00022536663974977693	0.0	0.0008342527597621161
SLC7A7	0.0	0.0	0.0	0.0013060232446064073	0.0	0.0	0.0	8.901519929112047e-05	0.002494960997264621	0.0	0.0001713946172410017	0.0	2.7780322501163316e-05	0.0	0.0	0.0003881209445294803	2.178697918032152e-06	0.0
GPR17	0.0	0.0	0.0016786664331068038	0.0	0.0	0.0	7.671427062186297e-05	0.0	5.543406330604076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4499943759126304e-05	0.0
IGLV6-57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003683328331800184	0.0	0.0
FAM78A	0.0007555377404692566	0.0	3.2404341142706494e-05	0.0007807390312925248	0.0	0.0	0.0	0.0	0.00041614092618937504	0.0	4.1247205898088184e-05	6.639735387257673e-05	2.5709567031383653e-05	3.259419126493356e-05	0.0	1.2132754533073835e-05	0.00018820147410339764	0.0
LTB4R	0.0003535500038594976	4.2018753474737006e-05	8.257449302911624e-05	0.00017202277496655935	0.00010725802662711086	5.732230159760164e-05	7.788449668507485e-06	0.00011105921760681991	0.000442289277099619	0.0	0.001381413206449813	0.00023340309118308322	7.418512524045971e-05	0.00016701140814023822	0.0	0.0	0.00014401907615402545	0.00017158779237376844
SHROOM4	0.0	9.452004656762997e-05	0.0002355695862228487	0.0	0.0001089881337341751	0.0002661621615331723	0.0025024723294007245	0.0	0.0	0.0	6.982061591114442e-07	0.0	0.0	7.027068982058616e-06	0.0	0.0	0.0023981065097386477	0.0
AKAP5	0.00037771579975161946	0.00012175424649114814	0.0001467588544682342	0.0	3.247654423898671e-05	4.905143809929686e-05	0.0	0.0	0.0	0.0	0.0	0.001540426023605883	4.1360631063435066e-05	0.0009550743081092084	0.00010978075013976348	0.0	0.0	0.0022289212437446365
SNHG22	0.0007649472668134108	5.515038465168703e-05	0.00011542855696616391	0.000516079875647139	0.00018823497415174363	7.36388192993128e-05	1.385776261592041e-05	6.578316529344175e-05	0.0	0.0	2.2863562345519476e-05	7.186027553894375e-05	0.0	0.0	3.186588631463055e-05	8.568362623943909e-05	1.3851609529072906e-05	5.445439946608209e-05
TRIO	0.0	0.0017962132363643914	0.0013215409818342694	0.0005123244135359889	0.0028679473047501904	0.0016299794391406192	5.6663430377407816e-06	0.0	0.00036732819888758163	0.0	0.0	0.0014575940466946733	0.000673931788597394	0.0003955591662824873	0.0005395896772814801	0.0005641310886572969	0.0005163484908282536	0.0006036865774256563
CEACAM1	0.0002680795630253031	0.0	0.0	9.489207611371399e-05	2.0937290859058558e-05	4.908774347766115e-06	0.0	2.5853391479796718e-05	1.0613249915498188e-05	0.0	0.000750729623506753	0.0	2.5427907773085372e-05	0.00017749591108002935	0.0	0.0	5.0821845798868064e-05	0.0008354294648810402
MEX3A	0.0	0.0003194720184093885	0.0018184114867251797	0.0	0.00034988968996054116	0.0	0.0	0.0	0.0	0.0	0.0	0.0031995095740908258	0.00012568447738140859	0.0006276241401114153	0.0	6.731402175175769e-05	1.89503360373682e-05	0.0
FMOD	0.0	2.4987033226962644e-05	0.0	1.7283839682603587e-05	0.0	0.000634668527615779	0.0	0.0018901684371319353	0.0	0.0	0.0	0.0	0.0012490897603584	0.0	0.0010620014348351448	2.754353131148813e-05	7.637431593885738e-05	0.0
ZDHHC22	0.0	0.0	0.0028875292707786432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007077299440589514	0.0	0.0	0.0	0.0	0.0	0.0
LHX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4190425429619425e-06	0.0034041321993816885	0.0	3.738460323082032e-05	0.0	0.0	0.0	0.0
SFRP1	0.0	0.00016191813146170905	0.00020996466225259286	0.0	0.000518419370551108	0.0	0.001319307658918198	9.740684565495986e-05	0.0	0.0	3.1224806095099936e-05	0.0	9.940776054862357e-05	0.00014200197250290508	0.00010701543120565532	0.0	2.354260702474332e-05	0.0
ABTB1	0.00023120915347371962	7.399135050615304e-05	2.3417964351294613e-05	0.0003342280081305212	0.00020806720707213238	6.483860732467934e-05	0.000297643877834115	1.4932428455585027e-05	4.117500102550621e-05	0.0	0.0021416216101216904	7.645316758210456e-05	0.0001424662926425586	0.0	0.0005792735987250452	0.00022697235253793353	0.00022841599017864886	0.0
COBLL1	0.0	0.0	0.0	0.0	4.757751274104832e-05	0.00021013548354916292	0.0	0.00015417576251569722	3.9573631346864215e-05	0.0	0.0	0.00015477241225816293	0.0005022686373228963	0.00016662700976480412	0.0031524149622532503	0.0022454087417679677	0.0022319015608815826	0.0026011215992084824
DERL3	0.0	6.45835475523326e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.5756634162228026e-05	0.0	0.0	0.0	0.00010091802953788312	0.00014677802398401207	0.0	0.008203944781674282	0.0	0.0
C5AR2	0.0	0.0	0.0	0.0005860118638557877	3.426915563384924e-05	0.0	0.0	0.0	0.0007153251013032912	0.00013714190277017428	0.0014172616403896005	2.3182434156262346e-05	0.0006388557794447001	0.0	0.0	0.0	0.0	0.0
IER5	0.0005787840566785535	0.0008793727274023894	0.0004515850967310968	0.0008181183248556226	0.0007885693562908493	0.0009631952229910514	0.00014612131232360267	0.00040063296299368024	0.00042652304729582	0.003079609915865801	1.5136120130690416e-05	0.0005930956352921395	0.0003680985741764708	0.0007357316121231498	0.000571040767783581	0.00020232128288230495	0.0003623998170183144	0.0008676011517736328
IGKV1-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003055794053870358	0.0	0.0
MAPK13	0.0004899870851143009	0.0	0.0	0.00018765589041324607	0.0001354854439984539	0.0	0.0	0.0	0.0009121148815151441	0.0	0.0008030758899950182	8.015487667625272e-05	4.352922727835274e-06	0.00023402066181824548	0.0	0.0005064733444033529	5.763408981336951e-06	0.0
IGHV7-4-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024610703865334477	0.0	0.0
SIGLEC1	0.0	0.0	0.0	0.000818210886821541	0.0	0.0	1.2459973630242346e-05	0.0	0.0012950709514893658	0.000282861361424	0.0	0.0	1.1460683611935255e-05	0.0	0.0	0.0	0.0	0.0
IGHV3-49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002783723912069942	0.0	0.0
IGHV4-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026185799349182737	0.0	0.0
SCN1A	0.0	0.00022055160380845615	0.0016869595823634151	0.0	0.00015887271989086622	0.0008140972421164368	0.0	0.0012874527541468243	0.0	0.0	0.0	0.00014187283458020657	0.0	5.170642166620016e-05	0.0	8.248174796672867e-05	0.0	1.3841317155459983e-05
FGD4	0.0	0.0004710126147853222	0.00010466172881953701	0.0016409169401054974	0.0	4.731462814640558e-05	0.0002799258490304511	0.00014414538697026492	0.0007598825034753232	0.0006198767747394613	0.001073209966512738	0.0003325399980403463	0.0	0.0	0.0007586264299915036	7.540833375984358e-05	0.0001812991476167385	0.0
HTRA1	0.0	0.0019777867645350937	0.0006359209906929466	0.0017037319482755265	0.0013843101038656304	0.001409571824398709	0.0012328577790239117	0.000568012748492223	0.0003484489114317156	0.0	0.0	0.0	0.001822547816592778	0.00015153952365801573	0.0	0.0	0.0010790094833557557	0.0
SGPP2	0.0004499674505726335	0.0	0.0	0.0	0.0	1.443269253596532e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.624910874184167e-05	0.0025153772097352214	0.0
OTULINL	0.0003358610335428836	0.0	0.0	0.0018226167962338573	0.0	0.0	0.0	0.0	0.0010837979282943982	0.0	0.00016740435151456603	0.0006178610385806759	0.00020596705738155715	0.0003389444931499433	0.00017325018552944688	0.00010874028809915539	9.610627255382465e-05	0.0004528612722870628
SEMA3A	0.0	0.0	0.00015675723682173937	0.0	0.0	0.0024434269184110094	5.718223348053347e-06	0.0	0.0	0.0	0.0	0.0	0.0025052714206923172	0.000494425941946656	0.0	0.0	0.0	0.0
TTC16	0.0005577528067721389	0.0	7.0466913270134104e-06	0.0	0.0	1.8048797198333267e-05	4.8611605234889966e-06	4.3443601069431516e-05	0.0	0.0	0.0	1.5635921341105116e-05	0.0	0.0	0.0	0.0	0.0	2.096205464196683e-05
NFKBID	0.0	0.0	0.0	0.000853519911295281	0.0	0.0	0.0	0.0	0.0	0.002963921677430961	7.101567572295544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0005059865197992199
SEPTIN8	6.75182291952231e-05	0.0013829784921110463	0.0015236902673089422	0.00013471867779846637	0.000389028699450565	0.000620203907993542	0.002538325723921358	0.0006516672393326184	9.312382759143139e-05	0.0	0.0	0.00026510812909289117	0.00049968899366288	0.0006533332583764963	0.0006544007248210339	0.0	0.000389732826783217	0.00018762686859106472
LANCL1	0.00018425112228222815	0.0006623640960105728	0.001002294400006244	0.00010411105156200149	0.00037305789571377435	0.0005236217197920702	0.0027155304544903875	0.0005473633604230638	9.512299202786807e-05	0.0	0.0	0.0006821459266971349	0.0004448321424588658	0.0008513081122418299	0.00042423457082440343	9.730097679255439e-05	0.00022795004154203659	0.00018293691822245253
B4GALNT1	0.0	0.0009505163920729194	0.0009175837851445299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001425857909776725	0.0002725254176232823	0.001342114517369006	0.0002581629874598621	0.0	0.0	0.0
